,userId,songId,rating
2608,Tdv7HZa4Hyjm-X0MtNmeag,FNe5PPA9pyj8FjcDefCBpg,4.0
2609,Tdv7HZa4Hyjm-X0MtNmeag,JpgVl3d20CMRNjf1DVnzGA,2.0
2610,Tdv7HZa4Hyjm-X0MtNmeag,R3TC2oq8fQK9c9BNMZ-ynA,3.0
2611,Tdv7HZa4Hyjm-X0MtNmeag,DkZuVzYuylBanEsWK7mNGw,4.0
2612,Tdv7HZa4Hyjm-X0MtNmeag,JPWg9acsCv_om9UFYGMJbA,4.0
2613,Tdv7HZa4Hyjm-X0MtNmeag,lweobd-AOEP1lYNTfhuHhQ,4.0
2614,Tdv7HZa4Hyjm-X0MtNmeag,6xgcHeLad-VaoTIQewK84A,3.0
2615,Tdv7HZa4Hyjm-X0MtNmeag,01Ov9eDxKRY5k6ImMdiWLQ,4.0
2616,Tdv7HZa4Hyjm-X0MtNmeag,FYqFfaxVRW6pdviONXIoDw,5.0
2617,Tdv7HZa4Hyjm-X0MtNmeag,YavRvjbLsvh4DYDJPAfJIA,3.0
2618,Tdv7HZa4Hyjm-X0MtNmeag,PChG1Dm0A6AXIXkXGVK8Fw,2.0
2619,Tdv7HZa4Hyjm-X0MtNmeag,Ec9CBmL3285XkeHaNp-bSQ,5.0
2620,Tdv7HZa4Hyjm-X0MtNmeag,IJUCRd5v-XLkcGrKjb8IfA,4.0
2621,Tdv7HZa4Hyjm-X0MtNmeag,w5CSi-An5meLnxjKSFn0wQ,3.0
2622,Tdv7HZa4Hyjm-X0MtNmeag,uYtlrzBwtekPt8GKwUBoWw,3.0
2635,TprC8sujz8MkwuomrqUSiw,zEOfVGv6DeprEzmFYMFhXA,3.0
2636,TprC8sujz8MkwuomrqUSiw,LNOnYo13ggdoEGD-syYHIA,4.0
2637,TprC8sujz8MkwuomrqUSiw,966W5oXOBW0ZWhNYy0yjcA,5.0
2638,TprC8sujz8MkwuomrqUSiw,bQ_wtZvMb__OhprY5bF9aQ,4.0
2639,TprC8sujz8MkwuomrqUSiw,mxMwo3zfJwVoCIayeNcA5w,3.0
2640,TprC8sujz8MkwuomrqUSiw,stK7zVTmMar1ThpzT0Wjvg,4.0
2641,TprC8sujz8MkwuomrqUSiw,K2_zfa7cKbg5klHJYqoWnw,4.0
2642,TprC8sujz8MkwuomrqUSiw,2iTsRqUsPGRH1li1WVRvKQ,4.0
2643,TprC8sujz8MkwuomrqUSiw,fAo-3jt3oD69nwnr5M6FLQ,2.0
2657,U4INQZOPSUaj8hMjLlZ3KA,--9e1ONYQuAa-CB_Rrw7Tw,3.0
2658,U4INQZOPSUaj8hMjLlZ3KA,sqRX-XLlhx4rs2c1TpBf8A,5.0
2659,U4INQZOPSUaj8hMjLlZ3KA,HoKXKkW8oC9q8XnjKLulRw,4.0
2660,U4INQZOPSUaj8hMjLlZ3KA,LV-oONzEA22qiBEFK1sckA,5.0
2661,U4INQZOPSUaj8hMjLlZ3KA,fcWkZgmzRsm3H4egzSrV_A,3.0
2662,U4INQZOPSUaj8hMjLlZ3KA,gh6__q2WXFuyN8gt6VAnWw,5.0
2663,U4INQZOPSUaj8hMjLlZ3KA,Ec9CBmL3285XkeHaNp-bSQ,2.0
2664,U4INQZOPSUaj8hMjLlZ3KA,OHFH6ALQqq35NiEbD1eXuw,4.0
2665,U4INQZOPSUaj8hMjLlZ3KA,Y1LB0uDuJQ1jP5usRdsZZg,4.0
2666,U4INQZOPSUaj8hMjLlZ3KA,PDIh1lVtKlUqPJROXYJQvQ,4.0
2667,U4INQZOPSUaj8hMjLlZ3KA,25wTaO0_Rk-GLb4k2uMs0Q,5.0
2668,U4INQZOPSUaj8hMjLlZ3KA,YRyYbOSwvHkZsZOLv98oQg,4.0
2669,U4INQZOPSUaj8hMjLlZ3KA,SeNOJ2zYHziptxLuiRINLg,3.0
2670,U4INQZOPSUaj8hMjLlZ3KA,aKEEQqL1UFMieilnylI1gw,5.0
2671,U4INQZOPSUaj8hMjLlZ3KA,vx4YAA02Qz6khRD1fZ1MFA,2.0
2672,U4INQZOPSUaj8hMjLlZ3KA,O3OH5IEFMPtz7mPKakPZ3Q,2.0
2673,U4INQZOPSUaj8hMjLlZ3KA,Yqgyx8SJ5SqFYc-4yH6Z1g,3.0
2674,U4INQZOPSUaj8hMjLlZ3KA,Yv2hfGhK4-6tkwpmMCOgSw,4.0
2675,U4INQZOPSUaj8hMjLlZ3KA,FhIeCF6QrsLaRvAeu0oEPQ,2.0
2676,U4INQZOPSUaj8hMjLlZ3KA,IJUCRd5v-XLkcGrKjb8IfA,4.0
2677,U4INQZOPSUaj8hMjLlZ3KA,pik4ebdFa0UcUhnNkivFcg,4.0
2678,U4INQZOPSUaj8hMjLlZ3KA,MqYYYNA-ZYvV-1w5qcmMoA,5.0
2679,U4INQZOPSUaj8hMjLlZ3KA,KskYqH1Bi7Z_61pH6Om8pg,3.0
2680,U4INQZOPSUaj8hMjLlZ3KA,2QznyHGF0PuiYkrl5RU66A,4.0
2682,U4INQZOPSUaj8hMjLlZ3KA,ghDNHpqETRJGxG5iUtaZtw,4.0
2683,U4INQZOPSUaj8hMjLlZ3KA,esivMfjV4OFS5g8YMuR3UA,5.0
2684,U4INQZOPSUaj8hMjLlZ3KA,HYKTKG3X7jtLe6elxp63JQ,4.0
2696,UHHraFRu5NKvZqIHp2O02w,01Ov9eDxKRY5k6ImMdiWLQ,3.0
2697,UHHraFRu5NKvZqIHp2O02w,cyzOijFJ82cae6qH6L8vuw,4.0
2698,UHHraFRu5NKvZqIHp2O02w,fcWkZgmzRsm3H4egzSrV_A,3.0
2699,UHHraFRu5NKvZqIHp2O02w,q-zZgXKAQFLEgMp9ZNllgQ,4.0
2700,UHHraFRu5NKvZqIHp2O02w,y5lTP-VEkT7feZmGxNxO9w,4.0
2701,UHHraFRu5NKvZqIHp2O02w,VGWEpMEkzQopS5lUNd06Sw,3.0
2702,UHHraFRu5NKvZqIHp2O02w,auTNigMttjBBTj1MNxOeFQ,4.0
2703,UHHraFRu5NKvZqIHp2O02w,TVKenh65WwJX3zEr36zKCA,3.0
2704,UHHraFRu5NKvZqIHp2O02w,tA5mqEP68qjbTFK9c14D7A,3.0
2716,UL5K2rnSYIPD1LcqPgbmDQ,So132GP_uy3XbGs0KNyzyw,5.0
2717,UL5K2rnSYIPD1LcqPgbmDQ,hRQS8y-uG2kc8miWVYiLuQ,3.0
2718,UL5K2rnSYIPD1LcqPgbmDQ,AT_xDv2Lm5K7VtER1fp-SA,4.0
2719,UL5K2rnSYIPD1LcqPgbmDQ,XhUec_6-kgPy1_ZYUrzvPQ,2.0
2720,UL5K2rnSYIPD1LcqPgbmDQ,w12x7UBSSRsdbp3ZqguG3Q,5.0
2721,UL5K2rnSYIPD1LcqPgbmDQ,pik4ebdFa0UcUhnNkivFcg,1.0
2722,UL5K2rnSYIPD1LcqPgbmDQ,n_o2DAmDBAZ-RjVDSY-5uQ,3.0
2723,UL5K2rnSYIPD1LcqPgbmDQ,41Kbugm-qmIQTt7unkALYQ,2.0
2724,UL5K2rnSYIPD1LcqPgbmDQ,I-5qHCVwT7k_KH67-YOx3A,3.0
2725,UL5K2rnSYIPD1LcqPgbmDQ,GSiAgRigPwSvXeR7emLSiw,5.0
2737,UYcmGbelzRa0Q6JqzLoguw,KskYqH1Bi7Z_61pH6Om8pg,3.0
2738,UYcmGbelzRa0Q6JqzLoguw,IJUCRd5v-XLkcGrKjb8IfA,4.0
2739,UYcmGbelzRa0Q6JqzLoguw,A5Rkh7UymKm0_Rxm9K2PJw,4.0
2740,UYcmGbelzRa0Q6JqzLoguw,25wTaO0_Rk-GLb4k2uMs0Q,4.0
2741,UYcmGbelzRa0Q6JqzLoguw,sqRX-XLlhx4rs2c1TpBf8A,5.0
2742,UYcmGbelzRa0Q6JqzLoguw,UAMTM6LMA2on079oBMFBPQ,5.0
2743,UYcmGbelzRa0Q6JqzLoguw,5zDP3Y2hdh6GJL9DVbQ2KA,5.0
2744,UYcmGbelzRa0Q6JqzLoguw,4VLfpv1q_aoMv8DGwa97YQ,5.0
2745,UYcmGbelzRa0Q6JqzLoguw,g8oxQ1Ji9mr9PMjhEfaWSg,3.0
2746,UYcmGbelzRa0Q6JqzLoguw,VGWEpMEkzQopS5lUNd06Sw,3.0
2747,UYcmGbelzRa0Q6JqzLoguw,jfmyj519pg2flxGEQ2xdPg,4.0
2748,UYcmGbelzRa0Q6JqzLoguw,DYuOxkW4DtlJsTHdxdXSlg,3.0
2749,UYcmGbelzRa0Q6JqzLoguw,OHFH6ALQqq35NiEbD1eXuw,4.0
2750,UYcmGbelzRa0Q6JqzLoguw,COgwFthJpS4We16W5Gf4lw,4.0
2751,UYcmGbelzRa0Q6JqzLoguw,NdUuGRxEH0waBQbL6R7mmg,3.0
2752,UYcmGbelzRa0Q6JqzLoguw,jCR-xC4NqoEajjmstqX8sA,4.0
2753,UYcmGbelzRa0Q6JqzLoguw,VKmGedwOk-16D7OawNg_ng,3.0
2754,UYcmGbelzRa0Q6JqzLoguw,HoKXKkW8oC9q8XnjKLulRw,4.0
2755,UYcmGbelzRa0Q6JqzLoguw,LYWbyu1EQM2o5hwHG5_Ldg,4.0
2756,UYcmGbelzRa0Q6JqzLoguw,rOz9BGGD-UWAgQJ0jbQVuQ,3.0
2757,UYcmGbelzRa0Q6JqzLoguw,x8O-Mll5ksDpeIgtA0XY-w,2.0
2758,UYcmGbelzRa0Q6JqzLoguw,osu1j_Lg8R9brpuMMn3a3A,4.0
2759,UYcmGbelzRa0Q6JqzLoguw,JpgVl3d20CMRNjf1DVnzGA,4.0
2760,UYcmGbelzRa0Q6JqzLoguw,966W5oXOBW0ZWhNYy0yjcA,5.0
2761,UYcmGbelzRa0Q6JqzLoguw,YavRvjbLsvh4DYDJPAfJIA,3.0
2762,UYcmGbelzRa0Q6JqzLoguw,S599hCA4kJJO3_b6SRFKoA,3.0
2763,UYcmGbelzRa0Q6JqzLoguw,mxMwo3zfJwVoCIayeNcA5w,3.0
2764,UYcmGbelzRa0Q6JqzLoguw,TF4iJDrgB_ygfJWN4POg8A,3.0
2765,UYcmGbelzRa0Q6JqzLoguw,ibFdignja_hNpgCjDYP7Ug,2.0
2766,UYcmGbelzRa0Q6JqzLoguw,Yqgyx8SJ5SqFYc-4yH6Z1g,3.0
2767,UYcmGbelzRa0Q6JqzLoguw,YRyYbOSwvHkZsZOLv98oQg,4.0
2768,UYcmGbelzRa0Q6JqzLoguw,6kkxRV8H9SQLybj0xnEbMw,4.0
2769,UYcmGbelzRa0Q6JqzLoguw,ym5FOqL6tGbgynzwKMHZuw,3.0
2770,UYcmGbelzRa0Q6JqzLoguw,rZwq4LBO0p9m9zJ2zSEKNQ,3.0
2771,UYcmGbelzRa0Q6JqzLoguw,Ec9CBmL3285XkeHaNp-bSQ,3.0
2772,UYcmGbelzRa0Q6JqzLoguw,UTXNr62dGSK-tet8OeXUcQ,3.0
2773,UYcmGbelzRa0Q6JqzLoguw,tA5mqEP68qjbTFK9c14D7A,3.0
2774,UYcmGbelzRa0Q6JqzLoguw,2iTsRqUsPGRH1li1WVRvKQ,4.0
2775,UYcmGbelzRa0Q6JqzLoguw,iiIXOU0L-KUCjuNES2e6Cw,2.0
2776,UYcmGbelzRa0Q6JqzLoguw,41b2SLmjLcxTGLVRxASiDA,2.0
2777,UYcmGbelzRa0Q6JqzLoguw,-Ylpy3VyRWwubf9dysuwjQ,3.0
2778,UYcmGbelzRa0Q6JqzLoguw,vx4YAA02Qz6khRD1fZ1MFA,2.0
2779,UYcmGbelzRa0Q6JqzLoguw,0Hcks5q-DgJbDlmEWolx4A,2.0
2780,UYcmGbelzRa0Q6JqzLoguw,rTS8LsUmNIiXsXydE49tPA,4.0
2781,UYcmGbelzRa0Q6JqzLoguw,O3OH5IEFMPtz7mPKakPZ3Q,3.0
2782,UYcmGbelzRa0Q6JqzLoguw,ZtsnwjxjzMUI6tDZNrJUeA,3.0
2783,UYcmGbelzRa0Q6JqzLoguw,HaPwC4nxs6RPfe1pAQkQ4A,4.0
2784,UYcmGbelzRa0Q6JqzLoguw,JPWg9acsCv_om9UFYGMJbA,4.0
2785,UYcmGbelzRa0Q6JqzLoguw,fcWkZgmzRsm3H4egzSrV_A,3.0
2786,UYcmGbelzRa0Q6JqzLoguw,bMZBkFrTI6uSYQB6XYnvnw,3.0
2787,UYcmGbelzRa0Q6JqzLoguw,gtB-1QxTscdPj78UE5sWuQ,4.0
2788,UYcmGbelzRa0Q6JqzLoguw,awI4hHMfa7H0Xf0-ChU5hg,5.0
2789,UYcmGbelzRa0Q6JqzLoguw,cgZOP1ZUBOZmEQMSJ53oiQ,5.0
2801,VacS9fgNkuZ3gDqDHViKuw,UNI1agsPX2k3eJSJVB91nw,4.0
2802,VacS9fgNkuZ3gDqDHViKuw,ugLqbAvBdRDc-gS4hpslXw,4.0
2803,VacS9fgNkuZ3gDqDHViKuw,i8hkzA5eiUXgbPjN8vK3rQ,4.0
2804,VacS9fgNkuZ3gDqDHViKuw,--9e1ONYQuAa-CB_Rrw7Tw,3.0
2805,VacS9fgNkuZ3gDqDHViKuw,DYuOxkW4DtlJsTHdxdXSlg,3.0
2806,VacS9fgNkuZ3gDqDHViKuw,6kkxRV8H9SQLybj0xnEbMw,4.0
2807,VacS9fgNkuZ3gDqDHViKuw,AktuBx1W7c3ZdzwuaOp8xg,4.0
2808,VacS9fgNkuZ3gDqDHViKuw,oEkOj9NXJFrjFn3NBB_jpA,4.0
2809,VacS9fgNkuZ3gDqDHViKuw,QsKhwKYB3YeWXqpIPd5QMg,3.0
2810,VacS9fgNkuZ3gDqDHViKuw,sSmt7JFTDNCcK1KfMVO2hw,2.0
2811,VacS9fgNkuZ3gDqDHViKuw,_t8B7bb-Q7kmn50kvGEKzw,3.0
2812,VacS9fgNkuZ3gDqDHViKuw,TVKenh65WwJX3zEr36zKCA,4.0
2813,VacS9fgNkuZ3gDqDHViKuw,0qSKZhVC_BHPuKro4QGWJw,4.0
2814,VacS9fgNkuZ3gDqDHViKuw,NjDC1Evc2Wa6ykj8xVpoUw,4.0
2827,WM7MFrRP-7YFuGBAJ6quRQ,jfmyj519pg2flxGEQ2xdPg,4.0
2828,WM7MFrRP-7YFuGBAJ6quRQ,Qf6EnIzKqhXQg4YNkVAqHQ,3.0
2829,WM7MFrRP-7YFuGBAJ6quRQ,tQifTiY-vutj8orxcMJKfQ,4.0
2830,WM7MFrRP-7YFuGBAJ6quRQ,hRQS8y-uG2kc8miWVYiLuQ,5.0
2831,WM7MFrRP-7YFuGBAJ6quRQ,DkZuVzYuylBanEsWK7mNGw,4.0
2832,WM7MFrRP-7YFuGBAJ6quRQ,PChG1Dm0A6AXIXkXGVK8Fw,5.0
2833,WM7MFrRP-7YFuGBAJ6quRQ,_QvGAqMmrUIlxpby2Ul5Dg,4.0
2834,WM7MFrRP-7YFuGBAJ6quRQ,9sbXPpRC_wDhCsp7qG2PDw,4.0
2835,WM7MFrRP-7YFuGBAJ6quRQ,VKmGedwOk-16D7OawNg_ng,4.0
2836,WM7MFrRP-7YFuGBAJ6quRQ,jgC4ktSSEEsFT6AmekbvsQ,3.0
2837,WM7MFrRP-7YFuGBAJ6quRQ,So132GP_uy3XbGs0KNyzyw,3.0
2838,WM7MFrRP-7YFuGBAJ6quRQ,0Hcks5q-DgJbDlmEWolx4A,4.0
2839,WM7MFrRP-7YFuGBAJ6quRQ,jrE4M9HlYp2AZZ7iQCSIRw,4.0
2840,WM7MFrRP-7YFuGBAJ6quRQ,WCFz9KVJTtIXSVvD5NMYoQ,4.0
2841,WM7MFrRP-7YFuGBAJ6quRQ,YUE5S4ReiM4dq9qkKbDMwg,4.0
2842,WM7MFrRP-7YFuGBAJ6quRQ,vzrcPqSdRY41GoO5DR5pYA,3.0
2843,WM7MFrRP-7YFuGBAJ6quRQ,Yv2hfGhK4-6tkwpmMCOgSw,4.0
2844,WM7MFrRP-7YFuGBAJ6quRQ,7UFDAX4wLi6ux5otguYldA,5.0
2846,WM7MFrRP-7YFuGBAJ6quRQ,kwacNh9UDn_sIf0-wBatgA,3.0
2847,WM7MFrRP-7YFuGBAJ6quRQ,2iTsRqUsPGRH1li1WVRvKQ,5.0
2848,WM7MFrRP-7YFuGBAJ6quRQ,OHFH6ALQqq35NiEbD1eXuw,4.0
2849,WM7MFrRP-7YFuGBAJ6quRQ,3TRgD3KLVis61eGvMZrykA,4.0
2850,WM7MFrRP-7YFuGBAJ6quRQ,wZvSsHFU0NdyQ03625kh6g,4.0
2851,WM7MFrRP-7YFuGBAJ6quRQ,fcWkZgmzRsm3H4egzSrV_A,4.0
2852,WM7MFrRP-7YFuGBAJ6quRQ,FhIeCF6QrsLaRvAeu0oEPQ,5.0
2853,WM7MFrRP-7YFuGBAJ6quRQ,8FUzCm4Q13MJMX7N6ftmQw,3.0
2854,WM7MFrRP-7YFuGBAJ6quRQ,bvGdqJ-SeGdIHX-HEabwlg,4.0
2855,WM7MFrRP-7YFuGBAJ6quRQ,pyqnGlIfP9Zw8LLxBjyAiA,5.0
2856,WM7MFrRP-7YFuGBAJ6quRQ,44kd3YdkhXj5XiSPs5XNjQ,4.0
2857,WM7MFrRP-7YFuGBAJ6quRQ,GI-CAiZ_Gg3h21PwrANB4Q,5.0
2869,XXKjsdglgwSs9kWtK6ZWUQ,IT_4EEIbv6Ox1jBRMyE7pg,4.0
2870,XXKjsdglgwSs9kWtK6ZWUQ,Y1LB0uDuJQ1jP5usRdsZZg,4.0
2871,XXKjsdglgwSs9kWtK6ZWUQ,TVKenh65WwJX3zEr36zKCA,5.0
2872,XXKjsdglgwSs9kWtK6ZWUQ,hCsJv234v62MgdsUU1j8dQ,2.0
2873,XXKjsdglgwSs9kWtK6ZWUQ,l6TEtn0bxJlXXVnKhwyeAw,4.0
2874,XXKjsdglgwSs9kWtK6ZWUQ,--9e1ONYQuAa-CB_Rrw7Tw,4.0
2875,XXKjsdglgwSs9kWtK6ZWUQ,BjH8Xepc10i6OhCDQdX6og,4.0
2876,XXKjsdglgwSs9kWtK6ZWUQ,TqUVH7Ox_3qEkCxCCS_l3Q,3.0
2878,XXKjsdglgwSs9kWtK6ZWUQ,CVKOPzBVOj3_apFUmZ9ZWw,4.0
2879,XXKjsdglgwSs9kWtK6ZWUQ,So132GP_uy3XbGs0KNyzyw,5.0
2880,XXKjsdglgwSs9kWtK6ZWUQ,uYtlrzBwtekPt8GKwUBoWw,4.0
2881,XXKjsdglgwSs9kWtK6ZWUQ,eh127ASMZstrELE0K0XADw,4.0
2882,XXKjsdglgwSs9kWtK6ZWUQ,YkOCo5ipV2he2WXIAlZb-A,4.0
2894,Xb4aKpOlHkp9dmgTa__Q4g,PChG1Dm0A6AXIXkXGVK8Fw,2.0
2895,Xb4aKpOlHkp9dmgTa__Q4g,UNI1agsPX2k3eJSJVB91nw,4.0
2896,Xb4aKpOlHkp9dmgTa__Q4g,KskYqH1Bi7Z_61pH6Om8pg,1.0
2897,Xb4aKpOlHkp9dmgTa__Q4g,tQifTiY-vutj8orxcMJKfQ,4.0
2898,Xb4aKpOlHkp9dmgTa__Q4g,Qf6EnIzKqhXQg4YNkVAqHQ,4.0
2899,Xb4aKpOlHkp9dmgTa__Q4g,WpI5MZC3XzlTpcUOKXzCbA,2.0
2900,Xb4aKpOlHkp9dmgTa__Q4g,bjSC_jbrypke0l-bXXBmwQ,5.0
2901,Xb4aKpOlHkp9dmgTa__Q4g,I6EDDi4-Eq_XlFghcDCUhw,4.0
2902,Xb4aKpOlHkp9dmgTa__Q4g,DkZuVzYuylBanEsWK7mNGw,2.0
2914,Y0qhtu7hHefyYctCLpExTA,MqYYYNA-ZYvV-1w5qcmMoA,5.0
2915,Y0qhtu7hHefyYctCLpExTA,GI-CAiZ_Gg3h21PwrANB4Q,5.0
2916,Y0qhtu7hHefyYctCLpExTA,I6EDDi4-Eq_XlFghcDCUhw,4.0
2917,Y0qhtu7hHefyYctCLpExTA,tQifTiY-vutj8orxcMJKfQ,3.0
2918,Y0qhtu7hHefyYctCLpExTA,R_ZlcX46pPdjhjmfd043LA,4.0
2919,Y0qhtu7hHefyYctCLpExTA,A5Rkh7UymKm0_Rxm9K2PJw,2.0
2920,Y0qhtu7hHefyYctCLpExTA,sqRX-XLlhx4rs2c1TpBf8A,5.0
2934,YE54kKTuqJJPNYWIKIpOEQ,7wHLFohwCw8l6WS-feLjeg,4.0
2935,YE54kKTuqJJPNYWIKIpOEQ,AJq3UhhYk3yFv57c-1ML5A,2.0
2936,YE54kKTuqJJPNYWIKIpOEQ,9cw870n3gsGikVoOT5YOYg,4.0
2937,YE54kKTuqJJPNYWIKIpOEQ,-Qkx7W0itbAApcG5lJuMFQ,3.0
2938,YE54kKTuqJJPNYWIKIpOEQ,jgC4ktSSEEsFT6AmekbvsQ,3.0
2939,YE54kKTuqJJPNYWIKIpOEQ,VAEMdy7M4Cm0fn_Itteemw,3.0
2940,YE54kKTuqJJPNYWIKIpOEQ,Ec9CBmL3285XkeHaNp-bSQ,4.0
2941,YE54kKTuqJJPNYWIKIpOEQ,sKA6EOpxvBtCg7Ipuhl1RQ,3.0
2942,YE54kKTuqJJPNYWIKIpOEQ,sqRX-XLlhx4rs2c1TpBf8A,5.0
2943,YE54kKTuqJJPNYWIKIpOEQ,cgZOP1ZUBOZmEQMSJ53oiQ,5.0
2944,YE54kKTuqJJPNYWIKIpOEQ,eh127ASMZstrELE0K0XADw,4.0
2946,YE54kKTuqJJPNYWIKIpOEQ,M9zu5KTyVwVC-45Mn8Wp0g,3.0
2960,YIMeEHUYm69m-Mqf-NjPHw,0qSKZhVC_BHPuKro4QGWJw,4.0
2961,YIMeEHUYm69m-Mqf-NjPHw,I6EDDi4-Eq_XlFghcDCUhw,5.0
2962,YIMeEHUYm69m-Mqf-NjPHw,UNI1agsPX2k3eJSJVB91nw,4.0
2963,YIMeEHUYm69m-Mqf-NjPHw,sqRX-XLlhx4rs2c1TpBf8A,3.0
2964,YIMeEHUYm69m-Mqf-NjPHw,vx4YAA02Qz6khRD1fZ1MFA,2.0
2965,YIMeEHUYm69m-Mqf-NjPHw,E6DmUAHfSRCEakvknot-zA,4.0
2966,YIMeEHUYm69m-Mqf-NjPHw,bQ_wtZvMb__OhprY5bF9aQ,3.0
2967,YIMeEHUYm69m-Mqf-NjPHw,jfmyj519pg2flxGEQ2xdPg,4.0
2968,YIMeEHUYm69m-Mqf-NjPHw,E0YuuRpK_4RpaUF7JK3mhg,2.0
2980,YMgZqBUAddmFErxLtCfK_w,GTR39A2jwNIS_NV8q2r_JA,5.0
2981,YMgZqBUAddmFErxLtCfK_w,LYWbyu1EQM2o5hwHG5_Ldg,4.0
2982,YMgZqBUAddmFErxLtCfK_w,A5Rkh7UymKm0_Rxm9K2PJw,3.0
2983,YMgZqBUAddmFErxLtCfK_w,5Dccw539NNtnyCgTu5ed5A,4.0
2984,YMgZqBUAddmFErxLtCfK_w,R3TC2oq8fQK9c9BNMZ-ynA,2.0
2985,YMgZqBUAddmFErxLtCfK_w,sSmt7JFTDNCcK1KfMVO2hw,2.0
2987,YMgZqBUAddmFErxLtCfK_w,E0YuuRpK_4RpaUF7JK3mhg,3.0
2988,YMgZqBUAddmFErxLtCfK_w,IJGrBQyYpCBkbZx65H5J5g,3.0
2989,YMgZqBUAddmFErxLtCfK_w,6kkxRV8H9SQLybj0xnEbMw,4.0
2990,YMgZqBUAddmFErxLtCfK_w,41b2SLmjLcxTGLVRxASiDA,4.0
2991,YMgZqBUAddmFErxLtCfK_w,I-5qHCVwT7k_KH67-YOx3A,4.0
2992,YMgZqBUAddmFErxLtCfK_w,R_ZlcX46pPdjhjmfd043LA,5.0
2993,YMgZqBUAddmFErxLtCfK_w,Lau3N654yNyWdIIybea1uA,4.0
2994,YMgZqBUAddmFErxLtCfK_w,296PZdxSrtH08EUwCsOKMw,5.0
2995,YMgZqBUAddmFErxLtCfK_w,WpI5MZC3XzlTpcUOKXzCbA,3.0
2996,YMgZqBUAddmFErxLtCfK_w,D1BrHyiZON7u_ef-qt4_Uw,3.0
2997,YMgZqBUAddmFErxLtCfK_w,gO_z_5FQVHLCiJjOsfE1fg,3.0
2998,YMgZqBUAddmFErxLtCfK_w,hRQS8y-uG2kc8miWVYiLuQ,3.0
2999,YMgZqBUAddmFErxLtCfK_w,gf68voXoY4LqSC_7Qq5t9A,3.0
3000,YMgZqBUAddmFErxLtCfK_w,y8d90Pt16Nip-B5UXWBP-w,3.0
3001,YMgZqBUAddmFErxLtCfK_w,So132GP_uy3XbGs0KNyzyw,4.0
3002,YMgZqBUAddmFErxLtCfK_w,2iTsRqUsPGRH1li1WVRvKQ,3.0
3003,YMgZqBUAddmFErxLtCfK_w,fL2vdjn-ApNcsVntxtg4Dg,3.0
3004,YMgZqBUAddmFErxLtCfK_w,esBRj9uPRzwxaW4Lz1XGLA,4.0
3005,YMgZqBUAddmFErxLtCfK_w,LNGBEEelQx4zbfWnlc66cw,3.0
3006,YMgZqBUAddmFErxLtCfK_w,KskYqH1Bi7Z_61pH6Om8pg,4.0
3007,YMgZqBUAddmFErxLtCfK_w,5zDP3Y2hdh6GJL9DVbQ2KA,3.0
3008,YMgZqBUAddmFErxLtCfK_w,TVKenh65WwJX3zEr36zKCA,4.0
3009,YMgZqBUAddmFErxLtCfK_w,0qSKZhVC_BHPuKro4QGWJw,4.0
3010,YMgZqBUAddmFErxLtCfK_w,0QzCeORfF8EY34UODWRV9A,3.0
3023,YwaKGmRNnSa3R3N4Hf9jLw,fHM09_y3QX3n4a_bIFbk_w,4.0
3024,YwaKGmRNnSa3R3N4Hf9jLw,UAMTM6LMA2on079oBMFBPQ,4.0
3025,YwaKGmRNnSa3R3N4Hf9jLw,UNI1agsPX2k3eJSJVB91nw,5.0
3026,YwaKGmRNnSa3R3N4Hf9jLw,ugLqbAvBdRDc-gS4hpslXw,5.0
3027,YwaKGmRNnSa3R3N4Hf9jLw,A5Rkh7UymKm0_Rxm9K2PJw,3.0
3028,YwaKGmRNnSa3R3N4Hf9jLw,gO_z_5FQVHLCiJjOsfE1fg,4.0
3029,YwaKGmRNnSa3R3N4Hf9jLw,DC3Uyai-vCCUgMmMvLESlw,4.0
3030,YwaKGmRNnSa3R3N4Hf9jLw,6kkxRV8H9SQLybj0xnEbMw,3.0
3031,YwaKGmRNnSa3R3N4Hf9jLw,_QvGAqMmrUIlxpby2Ul5Dg,4.0
3032,YwaKGmRNnSa3R3N4Hf9jLw,5QNXZcclknB2PkfeN7FJWQ,2.0
3033,YwaKGmRNnSa3R3N4Hf9jLw,OHFH6ALQqq35NiEbD1eXuw,4.0
3034,YwaKGmRNnSa3R3N4Hf9jLw,auTNigMttjBBTj1MNxOeFQ,3.0
3046,ZmKGF8ZZUo16g2ISrz4ahw,osu1j_Lg8R9brpuMMn3a3A,5.0
3047,ZmKGF8ZZUo16g2ISrz4ahw,IT_4EEIbv6Ox1jBRMyE7pg,5.0
3048,ZmKGF8ZZUo16g2ISrz4ahw,vAbRNF0hJt91oCUpm_sdKw,4.0
3049,ZmKGF8ZZUo16g2ISrz4ahw,jgC4ktSSEEsFT6AmekbvsQ,5.0
3050,ZmKGF8ZZUo16g2ISrz4ahw,VAEMdy7M4Cm0fn_Itteemw,4.0
3051,ZmKGF8ZZUo16g2ISrz4ahw,SwrRrGM-clSCBqC9aZJ1KQ,4.0
3052,ZmKGF8ZZUo16g2ISrz4ahw,OPxWcHK96_cbmiF7legDnA,5.0
3053,ZmKGF8ZZUo16g2ISrz4ahw,I6EDDi4-Eq_XlFghcDCUhw,5.0
3054,ZmKGF8ZZUo16g2ISrz4ahw,0YG_kM5caZhtwd6nbnei6A,4.0
